1708269302, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269303, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269304, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269305, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269306, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269307, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269308, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269309, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269310, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269311, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269312, 15, [15, 1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269313, 15, [15, 1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269314, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269315, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269316, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269317, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269318, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269319, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269320, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269321, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269322, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269323, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269324, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269325, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269326, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269327, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269328, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269329, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269330, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269331, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269332, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269333, 1, [1, 14, 3, 10, 2, 4, 5, 6, 4, 7, 8, 9, 11]
1708269942, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269943, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269944, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269945, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269946, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269947, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269948, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269949, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269950, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269951, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269952, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269953, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269954, 0, [19, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269955, 0, [19, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269956, 0, [19, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269957, 0, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269958, 0, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269959, 0, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269960, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269961, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269962, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269963, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269964, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269965, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269966, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269967, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269968, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269969, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269970, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269971, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269972, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269973, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269974, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269975, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269976, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269977, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269978, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269979, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269980, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269981, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269982, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269983, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269984, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269985, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269986, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269987, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269988, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269989, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269990, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269991, 20, [20, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269992, 20, [20, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269993, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269994, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269995, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269996, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269997, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269998, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708269999, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270000, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270001, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270002, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270003, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270004, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270005, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270006, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270007, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270008, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270009, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270010, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270011, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270012, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270013, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270014, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270015, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 18, 11]
1708270016, 18, [18, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270017, 18, [18, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270018, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270019, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270020, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270021, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270022, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270023, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270024, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270025, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270026, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270027, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270028, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270029, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270030, 23, [23, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270031, 23, [23, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270032, 23, [23, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270033, 23, [23, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270034, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270035, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270036, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270037, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270038, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270039, 21, [21, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270040, 22, [22, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270041, 18, [18, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270042, 24, [24, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270043, 8, [8, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270044, 25, [25, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270045, 26, [26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270046, 26, [26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270047, 0, [26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270048, 0, [26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270049, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270050, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270051, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270052, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270053, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270054, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270055, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270056, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270057, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270058, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270059, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270060, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270061, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270062, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270063, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270064, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270065, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270066, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270067, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270068, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270069, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270070, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270071, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270072, 2, [2, 26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 11]
1708270073, 26, [26, 16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 11]
1708270074, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270075, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270076, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270077, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270078, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270079, 16, [16, 17, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270080, 17, [17, 16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270081, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270082, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270083, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270084, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270085, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270086, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270087, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270088, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270089, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270090, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270091, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270092, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270093, 16, [16, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270094, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270095, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270096, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270097, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270098, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270099, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270100, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270101, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270102, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270103, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
1708270104, 27, [27, 14, 7, 7, 3, 4, 5, 6, 4, 7, 9, 10, 2, 26, 11]
